t,signed,gross,form_b,int_prec,int_rho
28230.0,-0.6441691494028339,7.3744463828045275,-0.0022522180224768817,-31728.3108444229,1683.4367898742116
28240.0,-0.6441977631772833,7.37521026216606,-0.002252466685604304,-31744.763009129274,1683.4370378504445
28250.0,-0.6442263545472039,7.375974255626847,-0.00225272768875584,-31761.212515498686,1683.43728586534
28260.0,-0.644254937256791,7.376738327193097,-0.0022529650013893843,-31777.659365080035,1683.43753391887
28270.0,-0.6442834956848039,7.377502472976048,-0.0022531895665451884,-31794.103559412375,1683.4377820110083
28280.0,-0.644312030136899,7.378266711744101,-0.0022534524323418736,-31810.54510002503,1683.438030141726
28290.0,-0.6443405283862044,7.379031047510546,-0.002253674727398902,-31826.983988437783,1683.4382783109977
28300.0,-0.6443690141892962,7.379795442538751,-0.0022539441124536097,-31843.420226161063,1683.438526518795
28310.0,-0.6443975058506093,7.380559947226946,-0.0022541797952726483,-31859.853814696166,1683.4387747650926
28320.0,-0.6444259666570498,7.381324539146786,-0.0022544233361259103,-31876.28475553529,1683.439023049862
28330.0,-0.6444543938482067,7.382089187497001,-0.0022546606487594545,-31892.713050161787,1683.4392713730783
28340.0,-0.6444828094407238,7.382853915419736,-0.002254884340800345,-31909.138700050273,1683.4395197347142
28350.0,-0.6445112020068613,7.383618739249578,-0.0022551518632099032,-31925.5617066667,1683.4397681347416
28360.0,-0.6445395555064043,7.3843836546390005,-0.0022553864982910454,-31941.982071468574,1683.4400165731363
28370.0,-0.6445679186695034,7.385148660727959,-0.0022556287003681064,-31958.39979590496,1683.440265049871
28380.0,-0.6445962492473093,7.385913754432717,-0.0022558707860298455,-31974.814881416652,1683.4405135649192
28390.0,-0.6446245670853658,7.386678927006578,-0.002256097737699747,-31991.22732943624,1683.4407621182545
28400.0,-0.644652862679479,7.387444186112063,-0.0022563437814824283,-32007.63714138818,1683.4410107098513
28410.0,-0.6446811201539899,7.388209539918279,-0.0022565735271200538,-32024.04431868893,1683.441259339683
28420.0,-0.6447093800966837,7.388974972198012,-0.002256825740914792,-32040.44886274698,1683.4415080077245
28430.0,-0.6447376230979487,7.389740505196509,-0.0022570714354515076,-32056.850774962924,1683.4417567139487
28440.0,-0.6447658315252693,7.390506102773038,-0.0022573149180971086,-32073.250056729576,1683.4420054583302
28450.0,-0.6447940167780615,7.391271808574286,-0.0022575341863557696,-32089.64670943198,1683.4422542408436
28460.0,-0.644822183727221,7.392037599021016,-0.0022578114876523614,-32106.04073444751,1683.4425030614627
28470.0,-0.6448503325262867,7.392803497924999,-0.002258041000459343,-32122.432133145903,1683.4427519201624
28480.0,-0.6448784579762238,7.393569453890554,-0.0022582808160223067,-32138.820906889316,1683.4430008169172
28490.0,-0.6449065586605838,7.394335495514557,-0.002258504740893841,-32155.207057032367,1683.443249751701
28500.0,-0.6449346346883281,7.3951016320463925,-0.002258728665765375,-32171.59058492219,1683.443498724488
28510.0,-0.6449626866953239,7.395867854060642,-0.002258989552501589,-32187.97149189847,1683.4437477352542
28520.0,-0.6449907246506656,7.396634156064988,-0.002259210916236043,-32204.349779293436,1683.4439967839735
28530.0,-0.6450187679275954,7.397400562048361,-0.0022594615002162755,-32220.725448431902,1683.4442458706208
28540.0,-0.6450467777406093,7.398167046020709,-0.002259664179291576,-32237.098500631295,1683.444494995171
28550.0,-0.6450747772308415,7.398933625853782,-0.0022599053336307406,-32253.468937201596,1683.4447441575992
28560.0,-0.6451027619432312,7.399700285905734,-0.002260148525238037,-32269.836759445298,1683.4449933578805
28570.0,-0.6451307088922478,7.400467037234557,-0.002260388690046966,-32286.201968657457,1683.4452425959894
28580.0,-0.6451586404486522,7.401233877512548,-0.0022606285638175905,-32302.564566125468,1683.4454918719016
28590.0,-0.6451865457802359,7.402000802620707,-0.0022608503932133317,-32318.924553129054,1683.445741185593
28600.0,-0.6452144348647094,7.402767820285743,-0.002261100336909294,-32335.28193094,1683.4459905370377
28610.0,-0.6452423277177949,7.403534926023866,-0.0022613309556618333,-32351.636700821942,1683.4462399262113
28620.0,-0.6452703230304249,7.404302071574399,-0.002261569839902222,-32367.988864032544,1683.4464893530892
28630.0,-0.6452983218541548,7.405069301404849,-0.002261790621560067,-32384.33842181701,1683.4467388176477
